time,q,p,r
1664,False,True,False
1665,False,True,False
1666,False,True,False
1667,False,True,False
1668,False,True,False
1669,False,True,False
1670,False,True,True
1671,False,False,False
1672,True,True,False
1673,False,True,False
1674,False,True,False
1675,False,True,False
1676,False,True,True
1677,False,False,False
1678,True,True,False
1679,False,True,False
1680,False,True,False
1681,False,True,False
1682,False,True,False
1683,False,True,False
1684,False,True,False
1685,False,True,False
1686,False,True,False
1687,False,True,False
1688,False,True,True
1689,False,False,False
1690,True,True,False
1691,False,True,False
1692,False,True,False
1693,False,True,False
1694,False,True,False
1695,False,True,False
1696,False,True,False
1697,False,True,True
1698,False,False,False
1699,True,True,False
1700,False,True,False
1701,False,True,False
1702,False,True,False
1703,False,True,False
1704,False,True,False
1705,False,True,False
1706,False,True,False
1707,False,True,True
1708,False,False,False
1709,True,True,False
1710,False,True,False
1711,False,True,False
1712,False,True,False
1713,False,True,True
1714,False,False,False
1715,True,True,False
1716,False,True,False
1717,False,True,False
1718,False,True,False
1719,False,True,False
1720,False,True,False
1721,False,True,False
1722,False,True,True
1723,False,False,False
1724,True,True,False
1725,False,True,False
1726,False,True,False
1727,False,True,False
1728,False,True,False
1729,False,True,False
1730,False,True,False
1731,False,True,True
1732,False,False,False
1733,True,True,False
1734,False,True,False
1735,False,True,False
1736,False,True,False
1737,False,True,True
1738,False,False,False
1739,True,True,False
1740,False,True,False
1741,False,True,False
1742,False,True,False
1743,False,True,False
1744,False,True,False
1745,False,True,False
1746,False,True,False
1747,False,True,False
1748,False,True,True
1749,False,False,False
1750,True,True,False
1751,False,True,False
1752,False,True,False
1753,False,True,False
1754,False,True,False
1755,False,True,False
1756,False,True,False
1757,False,True,False
1758,False,True,True
1759,False,False,False
1760,True,True,False
1761,False,True,False
1762,False,True,False
1763,False,True,False
1764,False,True,False
1765,False,True,False
1766,False,True,False
1767,False,True,False
1768,False,True,False
1769,False,True,True
1770,False,False,False
1771,True,True,False
1772,False,True,False
1773,False,True,False
1774,False,True,False
1775,False,True,False
1776,False,True,False
1777,False,True,False
1778,False,True,False
1779,False,True,True
1780,False,False,False
1781,True,True,False
1782,False,True,False
1783,False,True,False
1784,False,True,False
1785,False,True,False
1786,False,True,False
1787,False,True,False
1788,False,True,False
1789,False,True,True
1790,False,False,False
1791,True,True,False
1792,False,True,False
1793,False,True,False
1794,False,True,False
1795,False,True,False
1796,False,True,False
1797,False,True,False
1798,False,True,False
1799,False,True,True
1800,False,False,False
1801,True,True,False
1802,False,True,False
1803,False,True,False
1804,False,True,False
1805,False,True,True
1806,False,False,False
1807,True,True,False
1808,False,True,False
1809,False,True,False
1810,False,True,False
1811,False,True,False
1812,False,True,True
1813,False,False,False
1814,True,True,False
1815,False,True,False
1816,False,True,False
1817,False,True,False
1818,False,True,False
1819,False,True,False
1820,False,True,False
1821,False,True,False
1822,False,True,False
1823,False,True,False
1824,False,True,True
1825,False,False,False
1826,True,True,False
1827,False,True,False
1828,False,True,False
1829,False,True,False
1830,False,True,False
1831,False,True,False
1832,False,True,False
1833,False,True,True
1834,False,False,False
1835,True,True,False
1836,False,True,False
1837,False,True,False
1838,False,True,False
1839,False,True,False
1840,False,True,False
1841,False,True,False
1842,False,True,False
1843,False,True,False
1844,False,True,False
1845,False,True,True
1846,False,False,False
1847,True,True,False
1848,False,True,False
1849,False,True,False
1850,False,True,False
1851,False,True,False
1852,False,True,False
1853,False,True,False
1854,False,True,True
1855,False,False,False
1856,True,True,False
1857,False,True,False
1858,False,True,False
1859,False,True,False
1860,False,True,True
1861,False,False,False
1862,True,True,False
1863,False,True,False
1864,False,True,False
1865,False,True,False
1866,False,True,False
1867,False,True,False
1868,False,True,True
1869,False,False,False
1870,True,True,False
1871,False,True,False
1872,False,True,False
1873,False,True,False
1874,False,True,False
1875,False,True,True
1876,False,False,False
1877,True,True,False
1878,False,True,False
1879,False,True,False
1880,False,True,False
1881,False,True,False
1882,False,True,False
1883,False,True,False
1884,False,True,False
1885,False,True,False
1886,False,True,True
1887,False,False,False
1888,True,True,False
1889,False,True,False
1890,False,True,False
1891,False,True,False
1892,False,True,False
1893,False,True,False
1894,False,True,False
1895,False,True,False
1896,False,True,False
1897,False,True,True
1898,False,False,False
1899,True,True,False
1900,False,True,False
1901,False,True,False
1902,False,True,False
1903,False,True,False
1904,False,True,False
1905,False,True,False
1906,False,True,False
1907,False,True,False
1908,False,True,False
1909,False,True,True
1910,False,False,False
1911,True,True,False
1912,False,True,False
1913,False,True,False
1914,False,True,False
1915,False,True,False
1916,False,True,False
1917,False,True,False
1918,False,True,False
1919,False,True,False
1920,False,True,False
1921,False,True,True
1922,False,False,False
1923,True,True,False
1924,False,True,False
1925,False,True,False
1926,False,True,False
1927,False,True,False
1928,False,True,False
1929,False,True,False
1930,False,True,False
1931,False,True,True
1932,False,False,False
1933,True,True,False
1934,False,True,False
1935,False,True,False
1936,False,True,False
1937,False,True,False
1938,False,True,True
1939,False,False,False
1940,True,True,False
1941,False,True,False
1942,False,True,False
1943,False,True,False
1944,False,True,False
1945,False,True,False
1946,False,True,False
1947,False,True,False
1948,False,True,False
1949,False,True,False
1950,False,True,True
1951,False,False,False
1952,True,True,False
1953,False,True,False
1954,False,True,False
1955,False,True,False
1956,False,True,False
1957,False,True,False
1958,False,True,False
1959,False,True,False
1960,False,True,True
1961,False,False,False
1962,True,True,False
1963,False,True,False
1964,False,True,False
1965,False,True,False
1966,False,True,False
1967,False,True,True
1968,False,False,False
1969,True,True,False
1970,False,True,False
1971,False,True,False
1972,False,True,False
1973,False,True,False
1974,False,True,True
1975,False,False,False
1976,True,True,False
1977,False,True,False
1978,False,True,False
1979,False,True,False
1980,False,True,False
1981,False,True,False
1982,False,True,False
1983,False,True,False
1984,False,True,False
1985,False,True,False
1986,False,True,True
1987,False,False,False
1988,True,True,False
1989,False,True,False
1990,False,True,False
1991,False,True,False
1992,False,True,False
1993,False,True,False
1994,False,True,False
1995,False,True,False
1996,False,True,False
1997,False,True,False
1998,False,True,True
1999,False,False,False
2000,True,True,False
2001,False,True,False
2002,False,True,False
2003,False,True,False
2004,False,True,False
2005,False,True,False
2006,False,True,False
2007,False,True,False
2008,False,True,True
2009,False,False,False
2010,True,True,False
2011,False,True,False
2012,False,True,False
2013,False,True,False
